CNPJ_CIA,DT_REFER,VERSAO,DENOM_CIA,CD_CVM,GRUPO_DFP,MOEDA,ESCALA_MOEDA,ORDEM_EXERC,DT_FIM_EXERC,CD_CONTA,DS_CONTA,VL_CONTA,ST_CONTA_FIXA,_CNPJ_DIGITOS,_DT_REFER,_VERSAO_NUM
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.02.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.03,Contas a Receber,349007.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.03.01,Clientes,349007.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.03.02,Outras Contas a Receber,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.04,Estoques,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.05,Ativos Biológicos,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.06,Tributos a Recuperar,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.06.01,Tributos Correntes a Recuperar,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.07,Despesas Antecipadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08,Outros Ativos Circulantes,383814.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.01,Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.02,Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03,Outros,383814.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03.01,Outras Contas a Receber,76032.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03.02,Impostos a recuperar,228284.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03.03,Despesas antecipadas,33596.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03.04,Créditos com Partes Relacionadas,32962.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.01.08.03.05,Instrumentos financeiros derivativos,12940.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02,Ativo Não Circulante,10884043.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01,Ativo Realizável a Longo Prazo,1130546.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.01,Aplicações Financeiras Avaliadas a Valor Justo através do Resultado,33760.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.01.01,Títulos Designados a Valor Justo,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.02,Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.03,Aplicações Financeiras Avaliadas ao Custo Amortizado,35452.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.04,Contas a Receber,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.04.01,Clientes,0.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.04.02,Outras Contas a Receber,0.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.05,Estoques,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.06,Ativos Biológicos,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.07,Tributos Diferidos,798258.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.07.01,Imposto de Renda e Contribuição Social Diferidos,0.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.08,Despesas Antecipadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.09,Créditos com Partes Relacionadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.09.01,Créditos com Coligadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.09.03,Créditos com Controladores,0.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.09.04,Créditos com Outras Partes Relacionadas,0.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10,Outros Ativos Não Circulantes,263076.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.01,Ativos Não-Correntes a Venda,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.02,Ativos de Operações Descontinuadas,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.03,Depósitos Judiciais,100936.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.04,Impostos a Recuperar,33289.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.05,Outras Contas a Receber,90197.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.06,Despesas antecipadas,23657.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.01.10.07,Instrumentos financeiros derivativos,14997.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02,Investimentos,40940.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.01,Participações Societárias,40940.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.01.01,Participações em Coligadas,2.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.01.04,Participações em Controladas em Conjunto,40938.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.01.05,Outros Investimentos,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.02.02,Propriedades para Investimento,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03,Imobilizado,7799573.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03.01,Imobilizado em Operação,3497870.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03.02,Direito de Uso em Arrendamento,3755019.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.03.03,Imobilizado em Andamento,546684.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04,Intangível,1912984.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.01,Intangíveis,145106.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.01.01,Contrato de Concessão,0.0000000000,S,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.01.02,"Software, Marcas e Patentes, Cessão de direito de uso e Carteira de clientes",145106.0000000000,N,07594978000178,2023-12-31,1
07.594.978/0001-78,2023-12-31,1,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,024260,DF Consolidado - Balanço Patrimonial Ativo,REAL,MIL,ÚLTIMO,2023-12-31,1.02.04.02,Goodwill,1767878.0000000000,S,07594978000178,2023-12-31,1
